185259483,784,92,5,9,16,23,21,18
307990280,359,202,16,17,44,42,43,40
387178621,126,7,0,0,1,2,0,4
300560295,370,0,0,0,0,0,0,0
318185328,812,91,5,10,17,17,19,23
363326796,153,6,0,2,3,1,0,0
73764693,645,0,0,0,0,0,0,0
31273263,322,2,1,0,1,0,0,0
279955276,319,32,3,3,9,9,3,5
144167463,797,420,26,29,93,98,82,92
364325969,374,94,6,7,22,27,20,12
302038263,306,65,2,6,12,12,13,20
176983267,337,164,7,13,40,33,32,39
308751185,380,198,8,14,43,51,40,42
341550561,112,38,3,3,10,10,9,3
140757590,237,34,1,2,7,11,7,6
140084919,182,84,7,9,19,17,17,15
177118376,329,146,13,17,41,31,25,19
388179896,223,14,1,0,4,5,1,3
177308817,250,0,0,0,0,0,0,0
142013583,267,132,6,13,30,27,22,34
31415131,290,65,3,5,10,13,13,21
146530594,607,6,0,0,1,2,2,1
167719897,352,166,15,13,44,40,27,27
391906858,840,453,25,39,105,102,96,86
349911034,329,0,0,0,0,0,0,0
349642881,427,21,2,2,5,6,4,2
150101472,385,30,4,4,6,7,4,5
22221233,836,83,5,5,24,22,16,11
93997745,173,107,7,12,24,23,16,25
177258700,269,27,1,2,11,5,5,3
189639080,745,33,3,4,5,8,6,7
382069441,427,166,9,15,35,39,38,30
349518145,445,10,0,0,2,4,3,1
289801742,841,207,16,22,41,47,44,37
106309554,611,96,5,9,19,27,17,19
468997317,345,19,1,2,4,3,1,8
167005326,282,0,0,0,0,0,0,0
321312438,432,29,3,3,5,5,5,8
450276745,433,109,7,8,33,26,18,17
135244338,670,300,12,29,70,64,63,62
181226974,632,42,2,4,11,13,6,6
5981829,769,157,8,7,34,41,36,31
293081694,732,32,0,3,2,9,6,12
457427613,441,0,0,0,0,0,0,0
167722431,395,150,10,11,37,35,31,26
167692491,376,204,15,18,44,52,38,37
294206967,446,40,1,3,13,7,8,8
228760807,733,146,13,19,35,33,27,19
295885511,77,5,0,0,2,1,0,2
38586438,401,23,0,5,8,3,6,1
398850090,98,8,0,0,0,1,2,5
73177813,604,31,2,0,3,4,9,13
30313682,367,39,3,2,7,8,7,12
308085294,326,0,0,0,0,0,0,0
300293197,331,0,0,0,0,0,0,0
364302118,381,51,2,0,9,17,12,11
272357134,34,0,0,0,0,0,0,0
318986273,389,98,8,13,27,19,14,17
261677352,146,52,3,4,12,13,10,10
355151781,367,203,17,17,43,43,37,46
276935987,265,55,3,6,17,15,9,5
349480507,375,29,2,0,6,6,7,8
72121778,607,25,3,3,5,7,4,3
390549095,427,114,6,14,30,29,20,15
300443831,296,109,7,7,26,29,23,17
167338355,256,51,2,7,9,14,12,7
294784522,292,96,5,5,20,27,15,24
347752831,816,0,0,0,0,0,0,0
149473467,442,62,2,1,14,17,16,12
278822321,423,178,10,15,46,40,31,36
421191260,699,0,0,0,0,0,0,0
229889119,782,84,0,9,20,20,15,20
434515577,786,289,11,27,74,64,61,52
149976187,354,98,7,12,13,28,20,18
33715938,184,0,0,0,0,0,0,0
294092960,478,29,1,4,9,5,3,7
149629043,335,39,3,2,5,8,4,17
93000166,556,29,1,2,9,7,5,5
167891342,392,123,7,17,32,28,14,25
451960523,452,43,1,4,14,12,8,4
107012110,609,0,0,0,0,0,0,0
135050395,624,10,0,0,4,4,0,2
167123437,339,67,7,7,22,11,13,7
23555025,715,0,0,0,0,0,0,0
320228013,378,0,0,0,0,0,0,0
458859193,426,56,1,4,20,16,4,11
391643922,413,15,2,3,5,3,2,0
151826930,695,96,5,9,23,23,19,17
141606986,257,34,2,6,8,4,9,5
260161144,445,60,1,2,14,11,12,20
355152640,351,31,0,2,7,8,8,6
22390773,562,12,2,0,2,4,0,4
279569718,477,15,1,0,2,5,5,2
454013359,649,29,2,3,5,6,7,6
176937887,823,145,10,10,40,35,30,20
349832824,315,51,5,7,13,8,7,11
294261093,281,53,3,3,14,17,11,5
391927558,61,11,0,1,2,3,4,1
350518984,497,4,0,1,1,0,0,2
293109489,766,117,7,7,22,31,24,26
350478924,460,68,1,6,19,19,11,12
423530755,775,31,3,3,7,6,4,8
294273900,446,144,11,13,37,32,26,25
309659126,418,106,6,12,21,31,14,22
157175641,690,163,9,13,33,42,37,29
302043038,193,19,3,1,5,5,3,2
320855910,342,52,2,6,19,13,9,3
405387285,149,0,0,0,0,0,0,0
278988794,467,26,1,2,7,8,3,5
378885645,352,84,1,5,20,21,17,20
103777040,704,156,9,11,37,30,31,38
150361911,362,41,3,3,11,10,4,10
280738935,500,110,9,7,33,29,23,9
294092966,480,21,2,0,2,6,4,7
466323338,412,6,0,0,2,0,1,3
372909935,322,9,1,1,2,1,2,2
382266319,442,42,2,1,15,14,4,6
38462522,354,0,0,0,0,0,0,0
408512382,749,32,2,3,7,6,10,4
231093356,285,31,1,5,12,8,1,4
132298139,547,0,0,0,0,0,0,0
380127556,215,89,5,11,22,22,17,12
32000625,260,44,1,2,7,7,13,14
162305237,589,286,15,29,60,63,61,58
345899523,785,157,10,8,30,39,35,35
165456443,678,25,0,1,2,6,6,10
278861826,470,75,5,4,12,15,14,25
229811538,774,0,0,0,0,0,0,0
458808688,473,0,0,0,0,0,0,0
392113518,222,19,1,0,7,5,2,4
467062613,428,24,2,2,8,6,5,1
321947833,418,16,1,2,3,3,4,3
294191640,629,36,2,1,11,7,11,4
350030939,427,76,6,7,17,14,15,17
181150051,654,35,3,6,13,7,3,3
415783540,779,0,0,0,0,0,0,0
167304040,331,48,1,5,15,8,7,12
137136194,535,12,2,0,5,3,0,2
141975903,235,50,2,4,15,10,13,6
124205037,752,59,0,3,21,20,13,2
307488184,281,6,0,2,1,1,1,1
82580956,147,11,0,1,1,3,4,2
271701447,165,31,2,0,5,9,11,4
141622065,249,37,0,0,6,8,8,15
398763011,244,18,0,1,5,5,2,5
308851582,425,22,1,0,4,7,6,4
260162199,476,99,5,10,27,16,20,21
25078924,364,35,0,2,8,8,9,8
124604724,725,103,6,8,20,30,23,16
381948745,463,54,3,6,13,14,10,8
181159386,639,24,2,0,5,5,5,7
306130391,362,32,1,1,9,11,5,5
220474209,419,62,4,6,13,13,12,14
141766191,257,120,9,9,16,27,31,28
279615979,413,97,9,6,25,22,19,16
176910080,827,64,2,3,16,15,14,14
102764828,618,0,0,0,0,0,0,0
468162834,376,0,0,0,0,0,0,0
142105466,299,118,8,11,27,23,22,27
141127435,258,147,6,12,38,30,25,36
57652994,738,63,5,5,16,12,9,16
266845051,416,189,8,21,49,47,34,30
462267926,473,41,0,5,11,12,7,6
55524055,389,23,1,4,6,5,5,2
307433122,199,2,0,0,0,0,1,1
452500843,40,0,0,0,0,0,0,0
349790953,442,30,1,3,8,7,9,2
150442264,386,32,3,3,7,6,5,8
32449963,792,37,3,2,8,6,4,14
92902951,247,56,2,1,10,13,14,16
467167691,301,181,5,16,48,47,30,35
415873588,758,114,3,6,26,20,22,37
288027491,40,3,0,0,0,2,1,0
141685465,230,15,3,3,3,4,2,0
178859380,664,70,1,5,15,16,15,18
29777922,238,27,0,0,5,9,9,4
55404385,323,31,2,4,8,8,3,6
124282575,712,46,2,5,6,12,12,9
303441920,251,117,11,15,26,22,20,23
163648025,576,54,4,9,12,12,7,10
355152971,346,36,4,5,7,8,8,4
271596290,58,0,0,0,0,0,0,0
459809633,460,47,3,3,9,17,5,10
308184924,282,26,0,1,4,8,7,6
167654878,368,171,8,12,35,40,35,41
1630690,780,361,17,27,82,80,71,84
437322147,743,9,0,0,0,3,1,5
124095230,701,0,0,0,0,0,0,0
452631268,41,0,0,0,0,0,0,0
370101325,245,111,5,5,18,31,26,26
350480660,470,8,0,0,1,4,1,2
300871545,219,19,1,1,3,3,7,4
219699532,758,198,13,15,53,42,44,31
309658221,422,27,2,3,8,8,3,3
167692429,367,15,0,2,3,3,4,3
459293335,506,0,0,0,0,0,0,0
458859364,424,112,9,11,38,30,14,10
462785373,411,0,0,0,0,0,0,0
446832107,499,33,1,1,8,11,5,7
433277449,126,0,0,0,0,0,0,0
298700310,169,25,2,4,6,6,5,2
279089927,425,207,11,16,41,47,51,41
382517745,365,2,0,0,0,0,0,2
453097744,103,11,0,1,2,2,2,4
402447670,98,44,5,4,10,8,4,13
458474559,484,35,2,5,7,8,5,8
348897766,386,92,6,9,24,17,16,20
140659980,233,13,0,2,2,2,4,3
23328912,675,14,0,3,1,3,5,2
165458777,639,185,7,20,48,41,31,38
29778064,243,67,3,6,22,14,9,13
410654298,333,13,0,1,1,2,4,5
349308842,396,13,1,1,1,2,4,4
303811839,493,6,0,1,1,0,2,2
219912046,469,66,3,5,20,21,10,7
302995864,290,63,2,4,11,14,17,15
5868998,812,37,2,3,10,7,6,9
370101492,288,33,4,3,10,8,5,3
422327572,799,281,15,25,72,68,54,47
97908039,724,176,13,17,36,37,31,42
341193555,402,13,0,1,3,3,1,5
260536927,412,0,0,0,0,0,0,0
317642317,363,56,3,2,16,15,12,8
278956474,460,19,2,2,4,3,4,4
260132330,430,5,1,1,0,1,1,1
55497281,390,19,1,0,3,5,5,5
401227592,540,106,8,8,24,28,17,21
386166904,120,8,0,2,2,1,2,1
425064757,259,19,0,0,2,4,6,7
177077475,293,0,0,0,0,0,0,0
238196979,271,6,1,1,1,1,1,1
287328866,437,38,2,2,8,7,9,10
149573659,391,23,2,3,8,1,3,6
399144800,95,0,0,0,0,0,0,0
162585265,568,148,6,8,31,34,30,39
22457438,777,82,8,5,20,15,12,22
98628827,796,0,0,0,0,0,0,0
158713903,688,88,4,7,20,19,12,26
321455348,414,23,0,3,6,5,4,5
450637853,185,57,4,3,16,14,10,10
142109430,103,42,3,3,10,10,7,9
231075361,372,190,14,14,45,48,36,33
280667311,302,158,7,17,50,41,28,15
167890109,377,46,1,0,9,10,13,13
319936228,371,33,0,1,4,6,10,12
30034081,262,0,0,0,0,0,0,0
309257814,433,0,0,0,0,0,0,0
308457026,408,233,15,18,57,59,37,47
399423563,82,15,1,2,4,2,2,4
147026702,606,78,2,7,22,24,14,9
158673914,642,119,4,9,23,31,26,26
318825030,426,21,2,4,7,6,2,0
347809861,792,131,10,7,36,29,24,25
296449358,199,106,2,5,34,27,19,19
349154435,421,22,1,1,5,6,5,4
260128333,401,7,0,1,1,2,1,2
282051803,30,3,1,1,1,0,0,0
363149298,418,76,3,10,21,19,11,12
382067804,463,18,2,2,3,4,2,5
399253092,80,6,0,0,0,1,2,3
15445546,483,38,0,4,7,10,9,8
452734608,785,0,0,0,0,0,0,0
298079609,344,93,3,9,28,28,19,6
382028425,438,27,2,1,3,9,8,4
279569707,479,37,2,4,8,7,8,8
308451526,355,43,2,1,13,9,8,10
231810776,496,16,2,4,1,6,2,1
147214032,600,70,4,6,17,18,14,11
443494454,485,46,3,9,14,12,4,4
350622185,479,97,4,10,22,24,22,15
408552008,801,88,1,6,17,28,15,21
437297176,714,87,7,7,22,24,14,13
21827849,633,87,4,4,24,25,11,19
382512330,465,175,11,12,41,43,37,31
141333573,65,4,2,1,1,0,0,0
131625230,535,0,0,0,0,0,0,0
220359766,505,0,0,0,0,0,0,0
260131665,469,138,8,17,37,32,26,18
278683641,448,35,0,1,9,13,8,4
309146836,424,20,1,1,5,6,4,3
439519959,384,109,7,7,26,28,21,20
83135408,816,148,11,10,34,36,32,25
260502102,389,5,1,0,1,1,0,2
318512022,375,0,0,0,0,0,0,0
299702740,211,26,0,4,5,5,3,9
390554357,739,142,6,10,31,30,32,33
118313102,158,6,0,0,4,2,0,0
248111238,583,36,1,7,9,8,7,4
