185259483,822,100,5,10,24,25,15,21
307990280,336,212,14,17,37,42,46,56
387178621,134,13,1,3,3,3,3,0
300560295,345,0,0,0,0,0,0,0
318185328,868,66,2,4,24,21,11,4
363326796,170,0,0,0,0,0,0,0
73764693,700,0,0,0,0,0,0,0
31273263,326,4,0,0,1,1,1,1
279955276,367,32,1,2,7,6,9,7
144167463,843,391,24,31,92,96,80,68
364325969,442,109,6,10,24,19,21,29
302038263,287,53,1,6,12,13,11,10
176983267,374,181,9,20,37,40,38,37
308751185,371,176,14,16,40,38,33,35
341550561,108,48,4,7,10,15,9,3
140757590,278,36,3,4,6,7,11,5
140084919,189,109,12,20,23,24,17,13
177118376,339,139,12,14,25,31,26,31
388179896,262,17,1,1,5,1,5,4
177308817,266,2,0,1,0,1,0,0
142013583,292,142,8,13,31,33,29,28
31415131,293,52,2,1,13,17,8,11
146530594,642,6,0,1,1,1,2,1
167719897,343,157,14,17,35,34,28,29
391906858,831,455,25,38,90,109,89,104
349911034,387,0,0,0,0,0,0,0
349642881,442,33,4,3,5,4,7,10
150101472,402,39,3,7,10,7,8,4
22221233,832,105,10,13,28,19,18,17
93997745,182,103,11,23,20,19,20,10
177258700,268,28,2,1,4,5,7,9
189639080,769,42,5,3,8,10,9,7
382069441,470,182,7,21,45,39,30,40
349518145,456,16,1,0,6,2,1,6
289801742,819,212,14,15,42,47,41,53
106309554,664,99,5,11,23,22,18,20
468997317,166,14,0,1,1,5,4,3
167005326,315,0,0,0,0,0,0,0
321312438,133,18,0,3,3,4,5,3
450276745,132,33,3,6,6,6,9,3
135244338,694,315,20,30,66,70,63,66
181226974,704,30,3,5,12,7,3,0
5981829,798,144,13,9,21,27,39,35
293081694,780,37,2,4,9,7,7,8
457427613,153,0,0,0,0,0,0,0
167722431,447,134,11,15,28,28,25,27
167692491,390,206,13,11,50,46,45,41
294206967,435,37,2,2,8,7,9,9
228760807,779,140,11,11,34,25,28,31
295885511,85,13,0,1,2,6,3,1
38586438,341,23,1,1,5,4,5,7
398850090,102,0,0,0,0,0,0,0
73177813,641,45,2,2,12,14,11,4
30313682,384,31,3,2,7,2,8,9
308085294,308,0,0,0,0,0,0,0
300293197,342,0,0,0,0,0,0,0
364302118,374,37,2,2,8,11,7,7
272357134,48,1,0,0,0,0,1,0
318986273,139,20,1,4,5,3,3,4
261677352,152,41,1,4,8,11,10,7
355151781,350,170,14,21,33,39,37,26
276935987,323,57,6,6,15,9,11,10
349480507,379,24,1,1,4,4,9,5
72121778,654,25,2,0,8,7,5,3
390549095,131,47,5,11,11,9,8,3
300443831,342,137,10,12,31,32,25,27
167338355,265,55,4,6,13,9,15,8
294784522,334,109,7,8,29,16,26,23
347752831,838,0,0,0,0,0,0,0
149473467,452,61,5,7,9,19,14,7
278822321,471,211,13,14,44,47,57,36
421191260,754,0,0,0,0,0,0,0
229889119,828,69,3,7,16,14,17,12
434515577,825,306,15,28,74,74,61,54
149976187,409,91,10,11,21,20,14,15
33715938,225,0,0,0,0,0,0,0
294092960,486,21,0,1,3,7,3,7
149629043,349,44,4,6,8,10,8,8
93000166,527,25,3,3,8,3,4,4
167891342,399,123,7,5,34,27,24,26
451960523,141,8,2,2,0,2,2,0
107012110,671,0,0,0,0,0,0,0
