91961,794,20,3,0,1,7,5,4
101462,760,20,1,2,9,5,1,2
120016,785,284,17,19,70,58,66,54
627436,787,100,9,6,24,22,21,18
737546,761,144,9,9,34,36,27,29
927579,884,0,0,0,0,0,0,0
1003831,889,0,0,0,0,0,0,0
1045298,844,195,16,17,46,38,34,44
1103432,884,26,0,0,4,8,7,7
1129033,851,61,4,6,13,13,12,13
1129452,838,441,32,39,95,92,97,86
1190662,874,0,0,0,0,0,0,0
1202347,791,71,7,6,21,17,9,11
1220444,759,186,18,20,43,39,30,36
1230647,851,21,1,2,5,6,4,3
1449640,736,35,0,4,7,12,10,2
1450518,751,209,14,18,53,44,36,44
1630438,831,377,26,34,85,88,77,67
1630690,832,417,34,33,89,103,83,75
2020964,840,0,0,0,0,0,0,0
2234723,156,0,0,0,0,0,0,0
2236015,114,7,0,2,2,1,2,0
2353789,804,37,1,1,5,10,9,11
2372579,750,121,4,6,17,35,32,27
2595273,112,7,0,1,1,3,2,0
2758565,777,211,14,18,43,42,50,44
3034524,175,21,0,2,6,9,4,0
3311888,20,1,0,1,0,0,0,0
3815360,827,0,0,0,0,0,0,0
3816260,850,35,3,4,11,8,5,4
3921749,868,31,0,3,4,7,7,10
4164713,49,25,0,6,7,7,5,0
4206238,921,118,10,12,26,19,26,25
4247738,229,20,0,4,5,7,4,0
4254645,910,0,0,0,0,0,0,0
4299830,232,0,0,0,0,0,0,0
4629065,868,37,2,2,9,11,7,6
4723156,860,11,3,0,2,0,1,5
4742129,872,48,4,6,11,11,9,7
5092088,571,37,4,2,7,10,6,8
5205367,705,84,2,12,21,19,18,12
5364915,840,36,3,3,8,8,8,6
5506314,892,517,37,58,106,119,111,86
5703872,308,10,3,2,2,1,1,1
5868998,823,42,1,6,11,5,6,13
5969274,835,70,1,4,17,18,11,19
5981829,797,162,9,17,43,34,27,32
6400274,599,92,5,12,22,19,16,18
6518047,824,139,5,8,32,34,26,34
6667908,513,19,0,2,4,5,5,3
7211118,853,172,10,15,35,35,29,48
7418947,571,76,8,5,12,17,19,15
7695666,656,25,1,5,4,5,5,5
7724421,694,224,15,14,49,48,50,48
8989778,893,110,10,9,18,26,25,22
9033144,814,16,3,3,3,2,5,0
9054370,877,74,5,5,15,15,13,21
9070070,885,286,18,23,66,76,48,55
9172417,872,168,17,15,38,34,28,36
9209932,834,0,0,0,0,0,0,0
9380768,830,115,10,6,32,28,16,23
9381557,800,111,12,10,30,24,17,18
9433212,830,11,1,2,3,2,1,2
9727392,827,24,2,1,7,8,5,1
9845586,897,75,3,8,20,12,22,10
9945183,855,181,17,15,32,39,34,44
10756751,827,197,15,11,44,47,40,40
10838695,845,146,10,11,34,30,29,32
11002748,861,313,22,32,71,62,66,60
11046410,851,220,15,14,47,42,42,60
11070365,893,129,6,13,30,25,24,31
11286209,237,36,3,6,7,10,10,0
11487334,739,98,4,9,21,23,17,24
11546041,761,126,12,9,25,28,27,25
11561667,767,0,0,0,0,0,0,0
11598102,734,162,8,14,38,32,36,34
11748495,222,0,0,0,0,0,0,0
11756637,282,7,0,1,2,2,1,1
12012992,754,52,1,4,15,18,7,7
12158853,279,23,1,6,8,6,1,1
12529950,854,29,4,2,7,5,5,6
12631605,852,0,0,0,0,0,0,0
12632044,866,224,13,18,47,51,41,54
12723924,813,0,0,0,0,0,0,0
12862119,902,11,0,4,0,3,1,3
13021029,802,49,3,2,6,10,14,14
13062255,781,155,15,12,29,29,29,41
13062697,778,0,0,0,0,0,0,0
13068361,771,241,13,17,44,53,54,60
13070701,814,294,20,27,69,55,59,64
13092260,763,6,0,1,2,3,0,0
13135572,783,60,7,4,14,14,10,11
13325340,766,206,11,10,45,51,46,43
13345143,774,173,16,17,44,42,22,32
13349647,870,56,2,7,11,14,11,11
13957444,707,51,3,2,8,8,16,14
14081980,637,60,2,5,11,15,13,14
14091704,705,36,3,2,9,10,9,3
14307980,898,161,13,11,46,34,25,32
14614418,788,83,7,3,19,15,17,22
14679411,808,15,1,3,1,3,5,2
14709809,562,57,2,6,17,14,7,11
14826027,895,0,0,0,0,0,0,0
15445546,477,32,0,5,6,6,6,9
15445551,477,32,1,4,5,7,8,7
16288184,828,0,0,0,0,0,0,0
18914916,895,0,0,0,0,0,0,0
18915591,868,89,8,8,26,22,12,13
19193162,911,67,6,11,20,10,11,9
19271382,424,20,0,0,1,3,4,12
19570530,858,0,0,0,0,0,0,0
20072363,725,197,22,23,37,38,40,37
20095466,699,71,3,6,20,14,13,15
20176492,721,178,8,15,34,46,40,35
21184505,858,0,0,0,0,0,0,0
21442712,662,324,15,25,75,80,69,60
21639186,624,43,2,6,14,12,7,2
21729403,666,204,14,16,38,38,56,42
21827849,625,76,9,7,17,15,14,14
22079739,783,61,6,3,10,9,14,19
22120766,819,100,7,6,25,25,17,20
22146154,817,13,0,0,4,7,2,0
22221233,781,125,10,14,26,31,22,22
22390773,565,22,2,3,6,4,2,5
22457438,795,80,8,9,15,19,12,17
22481474,812,90,10,7,26,19,19,9
22538139,659,36,2,4,8,12,4,6
22766107,776,29,1,3,5,6,7,7
22843856,160,7,0,2,1,2,2,0
22937402,612,0,0,0,0,0,0,0
23139612,886,199,13,18,44,49,37,38
23221002,867,90,7,9,12,21,22,19
23324827,717,15,0,0,4,4,4,3
23328912,699,24,3,1,7,3,7,3
23555025,761,0,0,0,0,0,0,0
23559851,718,114,4,9,23,25,23,30
24133365,244,10,2,2,2,1,1,2
24194061,229,29,0,2,4,12,9,2
24397947,709,0,0,0,0,0,0,0
24400247,765,0,0,0,0,0,0,0
24433067,745,126,5,15,29,29,24,24
24450633,766,0,0,0,0,0,0,0
24522770,860,47,2,3,14,5,10,13
24586751,749,181,9,18,47,39,35,33
24588623,749,0,0,0,0,0,0,0
24606516,831,269,11,27,62,63,50,56
24704862,326,10,1,2,4,1,2,0
24733359,746,307,24,31,65,70,57,60
24972851,730,53,3,6,11,9,10,14
25078120,312,124,11,13,30,25,26,19
25078924,379,47,3,5,11,11,8,9
25155310,294,16,0,1,4,5,2,4
25156751,755,74,6,5,10,11,15,27
25188036,258,12,1,2,2,4,3,0
25195864,300,63,5,10,10,13,14,11
25226885,830,63,2,4,14,13,18,12
25354620,787,0,0,0,0,0,0,0
25375553,774,24,2,2,3,3,1,13
25858367,795,60,2,13,10,10,15,10
26273760,844,15,1,2,6,3,2,1
26432264,26,9,0,3,4,1,1,0
26533207,10,0,0,0,0,0,0,0
27112021,2,0,0,0,0,0,0,0
27654882,881,66,4,7,14,16,11,14
28051929,813,42,5,5,12,10,7,3
28351918,2,0,0,0,0,0,0,0
29053989,209,11,0,0,1,5,5,0
29478974,808,35,1,1,11,10,5,7
29684896,163,19,0,2,2,6,5,4
29697290,212,0,0,0,0,0,0,0
29777922,281,53,7,5,16,6,6,13
29778064,288,78,4,2,19,21,15,17
29847695,859,58,4,2,13,14,12,13
29848012,876,281,17,23,70,61,57,53
29914747,669,196,16,14,39,38,47,42
29983149,311,0,0,0,0,0,0,0
30028394,820,339,24,27,79,72,67,70
