52,80,189,190,155,171,837
15,23,58,67,67,84,314
5,14,27,31,20,24,121
19,32,89,83,65,58,346
55,76,204,199,165,170,869
12,18,39,37,28,34,168
36,53,154,161,132,142,678
19,21,61,74,68,74,317
23,18,55,76,66,63,301
50,67,187,185,153,183,825
23,28,84,98,71,84,388
15,30,75,67,53,53,293
20,27,72,79,76,78,352
20,30,85,85,68,70,358
3,9,12,23,27,21,95
15,18,54,53,50,56,246
13,22,41,44,34,36,190
25,36,78,80,61,65,345
11,16,57,62,43,52,241
20,21,60,53,45,52,251
22,24,59,59,63,66,293
21,20,66,70,57,69,303
39,53,139,146,124,118,619
29,34,85,88,69,78,383
48,76,184,190,169,172,839
22,27,82,92,81,68,372
23,35,91,97,90,90,426
17,38,89,96,83,81,404
50,68,182,185,156,156,797
12,23,37,46,41,40,199
19,22,58,55,52,59,265
51,65,160,156,154,169,755
21,36,94,104,88,100,443
30,42,96,92,83,82,425
46,71,196,193,159,178,843
35,54,138,138,135,139,639
14,31,92,91,56,47,331
23,18,55,56,53,61,266
17,41,117,114,83,64,436
21,46,116,109,83,70,445
42,54,148,154,122,142,662
40,56,147,154,137,136,670
48,65,191,196,164,172,836
47,65,163,176,145,151,747
23,56,125,99,71,63,437
18,32,90,101,77,86,404
21,23,72,91,70,78,355
27,42,109,116,92,95,481
43,59,162,170,144,134,712
6,8,15,20,18,13,80
29,33,97,84,60,52,355
6,12,21,18,15,18,90
40,56,152,157,129,128,662
22,21,70,78,72,80,343
20,29,67,58,57,75,306
20,27,72,75,73,67,334
22,35,83,88,73,66,367
8,7,6,4,3,2,30
18,28,105,102,70,58,381
10,17,42,35,26,28,158
26,36,97,77,67,76,379
21,35,81,83,67,58,345
19,36,75,73,80,86,369
41,50,126,137,129,132,615
14,48,126,120,74,57,439
16,21,67,68,66,57,295
13,32,73,70,43,58,289
20,26,59,62,52,56,275
47,69,195,191,168,163,833
25,37,93,95,86,79,415
30,42,112,119,96,93,492
45,51,156,168,139,155,714
46,58,169,191,164,163,791
46,72,187,198,183,174,860
29,33,83,87,79,68,379
7,12,34,42,38,41,174
26,34,110,122,109,100,501
21,38,84,83,79,92,397
32,49,131,128,114,119,573
19,39,92,98,99,89,436
23,50,117,109,87,63,449
34,52,150,160,133,140,669
41,58,155,154,129,129,666
27,35,84,84,68,71,369
45,64,164,162,150,148,733
15,31,93,98,71,60,368
21,53,127,121,71,62,455
18,48,118,112,74,61,431
38,57,157,161,136,147,696
20,23,62,59,41,51,256
24,35,98,118,96,94,465
23,29,87,83,68,75,365
33,43,126,146,117,127,592
31,46,107,107,94,102,487
