49,70,184,191,154,179,827
18,21,58,72,71,81,321
8,11,24,22,31,28,124
29,30,82,81,74,82,378
51,69,188,189,158,168,823
14,20,42,39,34,30,179
38,62,148,149,131,144,672
22,27,74,71,63,56,313
26,27,59,67,68,46,293
52,80,185,189,174,168,848
21,30,91,104,74,93,413
16,18,61,70,49,65,279
25,26,76,77,70,74,348
17,24,78,82,80,92,373
6,8,20,25,17,11,87
24,19,49,56,55,61,264
11,19,35,44,41,42,192
21,33,81,81,61,68,345
11,17,55,66,59,54,262
17,26,65,53,37,40,238
14,21,43,51,55,55,239
25,25,66,54,55,60,285
35,50,135,144,123,119,606
21,28,73,68,69,73,332
53,74,190,199,175,180,871
27,30,87,92,83,77,396
26,35,96,102,103,101,463
26,28,99,101,85,83,422
59,70,180,189,152,168,818
11,17,39,48,38,38,191
24,25,70,60,49,44,272
48,59,169,171,151,156,754
30,34,88,97,91,100,440
29,37,94,105,103,98,466
45,71,175,190,173,175,829
35,59,148,157,128,140,667
11,17,46,61,42,31,208
13,23,57,67,63,54,277
11,23,60,56,38,30,218
11,24,52,58,41,36,222
44,57,144,148,133,146,672
41,60,157,151,138,140,687
50,61,183,186,161,167,808
49,69,175,175,147,156,771
16,26,62,61,34,31,230
25,33,92,102,91,86,429
21,29,73,91,78,77,369
24,44,99,100,82,99,448
46,62,174,180,144,147,753
6,10,17,16,13,16,78
21,26,77,80,77,78,359
5,9,18,22,21,26,101
48,57,153,166,138,136,698
25,24,74,88,81,66,358
20,25,57,65,69,79,315
20,32,76,79,62,64,333
20,29,82,91,77,81,380
4,8,8,8,5,9,42
11,17,51,54,28,28,189
14,17,35,32,31,37,166
24,25,84,84,72,71,360
25,33,82,83,65,66,354
18,29,85,78,61,72,343
38,50,131,135,120,131,605
10,20,68,61,38,36,233
22,30,75,70,67,75,339
17,34,77,69,52,59,308
21,16,57,62,50,43,249
49,66,187,196,177,166,841
25,31,90,96,87,96,425
33,43,100,109,94,88,467
42,57,171,165,159,159,753
50,66,176,186,175,175,828
56,74,192,202,163,162,849
18,35,83,95,86,70,387
6,9,37,45,42,39,178
25,38,91,111,105,114,484
28,34,81,80,84,76,383
36,50,130,131,102,107,556
32,40,95,89,83,82,421
8,25,57,66,44,33,233
40,54,153,157,135,142,681
38,50,142,161,128,131,650
22,46,95,87,72,70,392
47,69,165,169,142,155,747
11,22,48,47,34,23,185
10,21,60,48,37,31,207
9,22,56,55,42,34,218
39,62,160,170,140,140,711
14,15,43,54,58,69,253
22,35,103,108,92,108,468
21,25,79,83,78,81,367
39,50,138,140,120,135,622
34,50,117,110,102,86,499
41,59,158,155,126,139,678
46,62,169,201,171,181,830
25,31,90,92,87,77,402
10,21,56,42,24,27,180
3,10,23,20,16,18,90
34,34,97,106,91,100,462
43,66,174,173,156,165,777
31,42,108,104,89,105,479
50,72,186,192,171,166,837
23,42,100,89,72,87,413
28,41,106,105,88,77,445
40,59,160,166,145,153,723
11,13,45,47,31,38,185
7,24,62,57,36,30,216
10,10,32,40,27,24,143
34,34,94,99,92,84,437
12,16,46,49,26,21,170
47,61,163,158,151,160,740
18,31,75,92,80,66,362
15,21,58,70,52,33,249
25,37,91,110,104,113,480
10,21,59,60,40,43,233
25,29,83,88,78,75,378
20,37,90,98,94,103,442
25,39,92,90,77,71,394
45,68,169,180,162,159,783
14,20,54,55,48,62,253
17,22,71,77,55,39,281
4,10,31,37,17,16,115
20,24,66,58,56,56,280
37,55,147,152,123,119,633
54,71,187,192,162,164,830
34,56,148,153,134,138,663
39,48,112,114,97,78,488
50,68,181,190,173,180,842
15,24,62,55,42,45,243
4,15,35,37,30,24,145
13,24,56,62,43,37,235
12,22,61,57,36,34,222
30,50,136,143,130,128,617
25,35,90,94,86,77,407
43,57,144,157,127,117,645
43,65,172,179,171,171,801
23,35,84,78,70,74,364
18,34,78,77,48,46,301
19,18,53,52,43,48,233
45,63,173,155,141,163,740
24,33,88,76,66,60,347
13,22,41,41,33,24,174
10,14,34,36,35,34,163
15,16,52,55,54,67,259
9,20,40,44,26,38,177
27,30,89,80,70,95,391
22,36,99,110,96,109,472
19,30,83,83,77,80,372
44,61,169,184,162,161,781
42,45,111,92,85,102,477
41,59,141,142,122,135,640
16,20,50,53,29,25,193
35,39,102,90,77,95,438
22,25,74,77,57,49,304
31,43,113,119,102,89,497
48,64,167,188,158,168,793
36,54,143,140,129,143,645
6,17,53,58,42,23,199
14,25,73,71,56,65,304
14,24,52,47,48,60,245
49,62,176,185,168,161,801
18,20,61,62,33,40,234
17,27,66,56,44,37,247
26,34,91,89,80,69,389
11,11,36,37,31,29,155
6,3,7,9,8,9,42
28,36,100,97,81,90,432
28,27,91,100,98,89,433
53,73,179,180,160,172,817
18,23,58,56,40,45,240
7,19,48,39,29,28,170
51,72,177,190,171,172,833
4,5,10,9,7,8,43
20,23,62,49,52,73,279
37,56,137,155,141,156,682
18,24,72,69,52,71,306
14,35,74,71,72,73,339
49,66,170,163,140,134,722
18,21,55,57,47,50,248
33,52,134,121,105,105,550
21,27,83,79,76,78,364
4,6,19,15,10,14,68
14,25,65,67,39,32,242
16,19,54,64,57,74,284
22,33,88,108,86,84,421
49,63,181,192,160,173,818
58,65,184,189,159,163,818
39,61,168,163,138,148,717
1,1,1,4,4,6,17
12,22,57,73,65,57,286
40,38,117,106,90,96,487
17,21,44,47,38,30,197
54,75,182,189,164,167,831
29,38,109,95,73,79,423
22,32,81,96,82,76,389
16,30,66,64,34,21,231
10,21,60,48,37,31,207
16,24,70,61,48,31,250
18,24,66,73,48,48,277
8,7,28,38,31,25,137
16,12,45,49,36,34,192
26,29,95,98,92,95,435
24,32,90,74,64,80,364
5,8,15,27,27,27,109
6,10,18,25,20,16,95
12,22,66,71,45,44,260
27,38,92,85,72,76,390
19,22,58,47,38,52,236
38,61,152,175,144,142,712
40,51,130,145,130,155,651
17,27,72,70,57,62,305
