50,66,188,182,146,152,784
22,31,78,83,72,73,359
7,13,34,27,20,25,126
24,36,95,93,57,65,370
45,72,181,184,163,167,812
9,19,38,27,29,31,153
35,57,145,150,127,131,645
18,25,63,70,65,81,322
17,19,70,74,59,80,319
49,67,174,185,160,162,797
18,31,81,90,77,77,374
24,28,65,68,51,70,306
19,25,74,72,66,81,337
22,32,78,89,77,82,380
7,10,23,27,26,19,112
11,19,53,61,50,43,237
12,15,38,45,37,35,182
29,32,79,77,58,54,329
14,19,54,53,39,44,223
16,21,61,66,49,37,250
12,24,61,57,53,60,267
15,20,57,62,57,79,290
36,49,134,138,123,127,607
28,32,83,83,69,57,352
51,67,188,190,164,180,840
16,33,80,80,64,56,329
21,37,93,105,85,86,427
27,35,87,86,76,74,385
50,73,203,188,165,157,836
17,17,37,39,29,34,173
17,24,67,60,52,49,269
43,66,163,165,150,158,745
23,38,94,107,91,74,427
24,32,99,116,90,84,445
47,74,181,199,172,168,841
37,55,127,138,123,131,611
19,30,90,85,63,58,345
19,19,57,65,58,64,282
19,41,118,111,75,68,432
20,43,118,108,72,72,433
39,58,151,146,136,140,670
36,52,137,139,129,139,632
43,65,175,174,152,160,769
50,58,164,158,144,158,732
20,49,119,117,70,66,441
24,35,89,92,83,72,395
25,31,87,90,75,68,376
22,33,100,104,93,94,446
38,61,169,171,144,150,733
5,13,15,17,16,11,77
21,34,92,101,81,72,401
6,6,21,25,20,20,98
40,51,134,120,127,132,604
20,26,80,92,76,73,367
17,26,69,76,66,72,326
18,27,68,77,75,66,331
17,26,86,90,75,87,381
6,6,7,4,6,5,34
24,39,115,100,60,51,389
11,10,33,39,29,24,146
24,29,81,81,70,82,367
16,23,70,64,48,44,265
20,29,76,82,84,84,375
35,47,134,140,128,123,607
20,43,115,113,76,60,427
16,23,72,74,57,54,296
17,25,49,53,55,57,256
14,24,60,72,58,64,292
50,73,179,185,157,172,816
30,35,103,98,88,88,442
26,36,93,95,77,96,423
38,62,158,150,144,147,699
38,60,174,182,171,157,782
48,68,184,181,157,148,786
26,31,78,87,64,68,354
13,15,42,42,39,33,184
25,46,112,116,87,92,478
20,24,67,78,70,76,335
36,50,123,128,111,108,556
25,34,90,85,75,83,392
22,45,118,119,77,71,452
37,54,137,138,114,129,609
34,47,150,146,125,122,624
23,33,89,77,62,55,339
38,61,162,163,146,145,715
18,38,98,98,66,60,378
24,39,121,112,69,61,426
22,40,111,104,71,65,413
39,61,164,152,138,141,695
11,21,61,60,54,50,257
20,32,97,101,98,97,445
27,32,71,75,69,77,351
31,56,126,121,107,121,562
29,41,111,112,83,101,477
37,57,149,152,129,125,649
44,69,184,189,166,171,823
15,32,72,67,61,68,315
12,32,76,71,42,48,281
3,6,14,13,12,13,61
39,40,107,112,96,103,497
46,66,176,182,152,144,766
31,41,105,111,91,81,460
49,70,184,173,142,157,775
27,37,105,99,87,91,446
25,31,91,98,81,92,418
36,57,151,155,148,143,690
20,18,41,42,30,42,193
13,35,96,92,55,51,342
11,14,36,37,26,25,149
31,41,109,113,91,82,467
16,30,95,86,67,58,352
39,64,158,151,144,148,704
26,33,84,85,65,69,362
25,45,134,134,96,66,500
26,47,112,116,87,92,480
18,38,117,113,73,53,412
19,21,71,78,66,67,322
31,38,92,90,92,99,442
19,29,82,68,73,83,354
42,63,167,168,153,156,749
17,33,67,61,56,51,285
24,48,143,151,100,81,547
7,20,58,58,40,32,215
15,19,55,55,53,63,260
37,57,132,133,115,115,589
41,68,173,182,164,157,785
40,58,139,145,144,152,678
28,39,101,110,93,99,470
44,57,176,179,163,155,774
19,46,132,120,80,76,473
8,23,58,59,37,37,222
22,42,119,110,72,63,428
18,45,109,103,79,64,418
34,55,143,137,126,134,629
30,35,89,92,91,90,427
34,53,156,149,134,128,654
43,72,184,174,146,160,779
20,28,79,78,68,58,331
22,51,150,142,95,75,535
9,16,47,66,55,42,235
43,58,178,178,152,143,752
17,26,65,65,55,53,281
4,11,24,36,33,39,147
12,12,33,43,33,32,165
13,16,64,59,46,51,249
8,20,63,68,43,42,244
21,38,91,99,77,99,425
19,41,104,111,96,105,476
18,30,80,80,75,81,364
44,59,165,166,144,147,725
35,46,100,93,79,110,463
33,53,156,144,127,126,639
15,31,96,99,58,63,362
27,31,109,111,71,70,419
20,23,47,60,56,51,257
23,39,91,93,86,81,413
42,69,184,195,165,172,827
34,57,137,139,124,127,618
20,41,102,86,65,62,376
18,25,66,67,61,62,299
11,22,66,54,45,60,258
46,59,171,171,146,145,738
19,39,118,114,72,54,416
18,48,133,125,85,64,473
23,36,95,90,76,69,389
13,21,47,48,36,34,199
5,6,6,7,7,9,40
24,35,98,104,90,91,442
31,23,86,89,76,81,386
50,68,178,175,161,160,792
10,23,55,60,45,54,247
10,29,79,84,49,50,301
45,66,174,166,148,159,758
4,3,10,8,7,8,40
17,15,60,52,38,48,230
37,55,149,157,130,136,664
14,21,61,58,44,40,238
22,30,77,71,66,57,323
45,60,159,163,138,147,712
19,24,50,56,45,57,251
35,48,128,129,112,124,576
26,30,70,74,70,76,346
7,7,13,18,8,5,58
19,47,116,116,83,79,460
16,21,60,65,55,65,282
22,32,81,91,69,73,368
43,60,182,177,156,162,780
48,60,179,165,141,150,743
36,52,156,160,149,148,701
7,6,6,7,6,9,41
10,15,42,62,56,60,245
30,41,111,107,88,93,470
17,21,48,47,40,46,219
48,68,167,172,150,153,758
28,33,84,95,86,96,422
26,31,84,89,72,65,367
26,54,138,123,83,82,506
24,39,121,111,69,60,424
17,48,107,109,77,53,411
20,51,137,131,79,81,499
12,15,29,29,22,19,126
12,17,43,39,30,28,169
25,37,89,99,97,78,425
18,23,67,84,82,91,365
11,8,17,21,19,27,103
6,6,17,22,19,28,98
22,52,135,130,82,63,484
21,30,79,87,82,87,386
14,21,48,49,49,52,233
37,61,162,153,128,134,675
41,53,135,139,134,137,639
11,21,61,59,45,46,243
15,41,89,77,56,55,333
31,34,94,87,69,81,396
20,47,133,131,87,75,493
19,43,132,117,78,80,469
13,23,68,77,55,54,290
51,57,199,193,154,158,812
20,28,67,67,49,57,288
44,64,178,191,166,156,799
38,59,167,167,142,151,724
27,38,91,81,77,88,402
29,33,98,86,86,80,412
18,32,96,98,67,52,363
32,44,101,103,88,92,460
17,40,95,97,85,96,430
23,32,88,97,75,75,390
35,51,121,126,96,111,540
7,13,24,25,26,25,120
10,18,59,65,49,58,259
19,18,63,72,62,59,293
16,19,58,64,56,58,271
25,35,92,101,87,97,437
27,29,78,89,83,85,391
6,7,19,19,18,26,95
36,51,132,132,109,108,568
48,67,173,163,152,174,777
48,63,185,179,161,160,796
38,59,156,154,129,152,688
15,40,110,105,76,68,414
10,12,48,46,30,39,185
8,9,22,22,18,24,103
22,30,79,86,74,81,372
15,32,91,82,52,30,302
19,27,73,88,82,88,377
16,38,100,96,66,55,371
7,13,53,64,63,62,262
31,40,90,92,87,93,433
25,37,101,99,69,77,408
5,10,22,16,15,14,82
30,50,142,149,124,111,606
30,45,141,163,129,134,642
23,39,109,113,75,67,426
45,63,172,186,159,167,792
11,13,54,53,35,33,199
29,35,99,99,84,75,421
22,31,93,97,79,79,401
6,7,5,4,4,4,30
21,40,116,104,70,67,418
26,46,96,96,98,101,463
5,6,20,19,14,16,80
28,37,104,115,100,99,483
42,65,175,180,167,156,785
12,31,95,103,62,41,344
27,34,92,107,94,84,438
29,41,112,113,84,100,479
17,28,84,87,71,68,355
31,47,122,111,93,92,496
35,52,133,138,125,117,600
21,47,136,127,87,67,485
25,43,104,111,99,97,479
43,63,177,178,177,163,801
40,55,176,165,141,137,714
38,52,141,146,131,125,633
22,31,102,104,96,110,465
4,6,15,14,11,15,65
24,48,142,151,94,76,535
21,50,144,128,84,78,505
22,48,107,116,91,85,469
27,37,104,109,87,84,448
29,35,83,88,93,96,424
15,28,92,103,81,65,384
48,66,188,186,165,163,816
27,34,96,83,81,68,389
17,37,97,99,67,58,375
10,21,57,48,38,37,211
41,66,168,166,155,143,739
11,20,38,31,25,33,158
34,49,141,132,107,120,583
38,62,165,168,137,144,714
19,29,75,66,49,57,295
15,21,61,54,49,53,253
36,49,117,125,109,109,545
24,39,88,93,84,89,417
19,29,55,54,44,44,245
43,51,125,130,124,133,606
16,37,119,131,80,65,448
25,39,94,95,86,88,427
5,8,34,47,41,31,166
39,48,124,117,90,100,518
6,7,29,30,31,33,136
12,20,53,48,49,47,229
35,58,145,150,135,127,650
35,53,156,160,138,137,679
36,51,132,132,108,105,564
14,19,71,78,54,41,277
17,42,99,101,68,63,390
33,42,108,111,101,101,496
3,4,9,5,2,6,29
12,14,43,39,37,48,193
18,32,80,82,67,79,358
33,52,129,132,125,128,599
21,27,78,94,72,80,372
43,59,163,163,140,142,710
31,39,102,102,89,90,453
25,47,134,137,91,71,505
36,57,133,133,118,131,608
41,59,162,179,140,136,717
17,44,104,99,80,70,414
25,36,86,78,60,61,346
47,67,177,173,157,173,794
34,51,128,128,103,116,560
20,29,91,84,83,98,405
44,63,172,168,150,162,759
42,64,187,183,155,167,798
45,64,162,167,161,154,753
24,27,89,96,74,61,371
11,15,38,38,30,28,160
37,51,136,141,132,110,607
30,39,115,108,87,113,492
36,57,167,171,152,145,728
6,5,2,3,4,14,34
22,41,105,97,77,80,422
18,25,77,77,70,67,334
34,54,138,148,138,140,652
21,43,132,123,92,70,481
7,15,35,44,35,24,160
12,37,95,94,52,49,339
15,42,119,128,87,65,456
40,63,161,162,131,126,683
24,35,101,102,90,99,451
38,46,144,144,134,140,646
21,36,85,91,77,77,387
23,32,86,88,83,88,400
19,30,66,76,71,83,345
12,19,52,60,58,58,259
44,63,172,168,150,162,759
52,63,188,194,170,177,844
3,3,5,5,5,3,24
37,59,153,155,152,158,714
19,38,106,121,88,68,440
43,59,163,160,142,142,709
23,40,112,111,94,103,483
26,27,78,79,67,82,359
9,32,79,84,62,43,309
2,2,8,3,3,9,27
18,21,61,67,63,58,288
6,9,23,17,12,19,86
22,25,66,70,59,63,305
21,29,76,78,61,55,320
13,30,90,84,62,56,335
21,25,67,68,52,66,299
22,32,69,82,80,101,386
23,37,101,105,83,100,449
21,31,81,96,90,91,410
20,32,78,73,55,58,316
24,31,81,90,87,77,390
19,32,76,79,55,62,323
26,31,75,86,81,69,368
1,1,5,7,7,6,27
2,5,12,12,11,6,48
2,5,12,16,7,10,52
25,35,77,86,70,71,364
21,27,77,83,81,91,380
46,59,171,171,160,147,754
22,33,78,78,59,64,334
15,24,64,61,52,38,254
9,13,32,34,41,45,174
36,51,146,145,131,144,653
45,62,171,161,137,144,720
14,17,67,78,51,37,264
35,48,136,148,119,120,606
44,66,150,148,125,123,656
45,57,177,172,156,144,751
19,41,112,105,75,60,412
43,53,154,156,136,126,668
39,58,155,157,138,126,673
3,3,5,6,5,5,27
39,50,155,152,131,135,662
4,4,12,22,15,13,70
33,47,144,152,119,125,620
34,56,135,142,127,126,620
16,28,78,76,63,76,337
27,35,87,86,74,73,382
25,43,108,108,96,105,485
16,44,96,86,56,53,351
34,52,145,153,139,136,659
11,15,39,49,38,37,189
38,52,134,152,129,131,636
9,24,60,51,39,24,207
48,60,172,164,144,139,727
34,57,142,147,122,128,630
9,12,39,55,45,40,200
21,30,86,83,74,95,389
44,60,146,142,123,128,643
24,27,74,77,60,64,326
35,52,126,134,119,124,590
16,38,97,96,66,55,368
36,52,132,146,128,127,621
37,52,157,166,141,142,695
17,22,79,77,57,81,333
30,42,120,136,126,123,577
42,58,149,153,130,133,665
34,41,112,121,101,93,502
2,3,3,0,1,0,9
14,30,92,94,64,59,353
22,45,114,105,68,61,415
12,13,41,37,36,48,187
1,2,4,6,6,8,27
21,20,49,55,49,51,245
24,38,97,128,125,125,537
16,32,114,123,82,60,427
2,4,14,10,5,6,41
7,10,17,17,18,14,83
2,1,4,5,5,2,19
22,41,109,95,74,67,408
45,69,181,179,155,159,788
22,24,81,87,71,70,355
27,34,89,86,79,85,400
10,10,35,38,38,24,155
45,49,152,165,161,147,719
21,46,104,104,68,62,405
14,36,103,99,63,48,363
20,31,64,53,43,45,256
36,51,157,167,161,165,737
3,6,6,5,4,7,31
40,54,144,149,131,130,648
2,5,8,6,5,13,39
46,62,176,176,152,162,774
27,36,80,92,93,97,425
3,2,9,8,4,9,35
31,48,149,153,109,105,595
16,28,76,61,46,49,276
13,25,73,73,54,58,296
39,63,168,162,152,152,736
10,14,46,51,27,25,173
16,27,71,66,59,80,319
23,37,95,100,82,74,411
43,56,169,172,141,154,735
3,3,3,0,3,3,15
21,41,102,100,63,54,381
10,12,42,48,38,39,189
27,34,93,101,77,83,415
8,8,32,45,25,24,142
11,6,26,32,30,33,138
30,51,130,138,111,124,584
39,58,161,156,145,148,707
4,2,5,3,3,8,25
17,33,113,101,60,53,377
32,45,135,140,116,122,590
43,62,160,163,139,132,699
47,64,182,177,152,156,778
16,38,109,104,63,58,388
5,3,8,6,9,23,54
10,19,50,57,43,24,203
44,57,171,170,165,158,765
15,35,96,108,65,54,373
2,4,9,14,9,9,47
4,7,7,7,6,4,35
32,36,121,124,102,104,519
37,59,165,161,153,147,722
33,51,137,130,101,117,569
44,66,180,180,177,171,818
30,54,128,137,115,103,567
42,49,147,148,136,143,665
42,64,149,147,124,122,648
38,51,146,144,120,126,625
26,45,104,121,101,107,504
18,29,81,86,66,59,339
21,43,117,111,79,71,442
45,63,160,154,145,160,727
13,19,71,55,38,61,257
36,52,142,139,120,130,619
45,49,152,166,162,147,721
5,6,21,26,19,14,91
19,17,65,79,58,82,320
6,11,25,33,27,13,115
36,56,154,159,142,151,698
18,43,137,140,92,87,517
3,5,5,3,0,2,18
40,54,147,153,127,131,652
14,45,107,95,61,51,373
56,66,176,187,171,164,820
4,4,2,4,3,1,18
31,49,108,106,96,99,489
21,36,91,106,100,96,450
42,54,158,169,150,145,718
10,14,46,44,25,19,158
17,27,79,87,91,73,374
29,45,129,135,123,136,597
46,62,174,179,152,163,776
26,35,86,91,75,82,395
41,55,137,144,136,127,640
2,9,12,16,12,6,57
33,51,138,153,132,124,631
39,45,143,158,131,110,626
41,59,167,162,146,151,726
4,3,4,2,3,2,18
47,68,175,177,164,152,783
44,65,171,179,156,164,779
45,63,157,148,141,147,701
43,62,170,172,145,148,740
2,2,3,5,2,5,19
3,3,5,3,2,7,23
11,22,57,66,54,43,253
10,19,42,44,45,40,200
29,44,115,124,109,113,534
42,59,159,159,144,136,699
3,1,3,5,5,11,28
36,57,151,153,130,146,673
11,33,100,101,70,67,382
42,59,170,182,154,161,768
28,35,98,107,93,83,444
33,54,147,147,132,137,650
5,10,18,12,7,13,65
46,58,159,165,157,146,731
7,10,20,16,10,17,80
18,44,116,141,103,84,506
35,46,138,148,135,136,638
22,40,98,81,77,77,395
38,42,133,149,129,140,631
25,32,85,83,77,81,383
47,67,178,175,163,157,787
4,6,16,29,25,21,101
24,44,136,136,108,107,555
17,27,81,80,73,69,347
24,32,70,77,67,69,339
