58,79,188,187,159,151,822
19,22,61,73,76,85,336
11,24,27,28,27,17,134
27,32,69,78,71,68,345
55,73,198,201,175,166,868
16,34,36,40,28,16,170
44,69,158,161,134,134,700
23,32,82,64,56,69,326
21,30,83,78,70,85,367
51,71,191,195,170,165,843
20,38,97,107,89,91,442
14,26,68,69,52,58,287
20,31,70,79,89,85,374
25,39,80,83,78,66,371
11,16,21,32,23,5,108
17,22,60,62,59,58,278
15,35,36,42,37,24,189
23,28,73,76,69,70,339
17,24,57,67,52,45,262
18,22,53,59,57,57,266
17,25,69,69,55,57,292
25,30,62,62,57,57,293
46,59,138,141,124,134,642
31,30,77,74,65,66,343
52,66,180,184,175,174,831
23,37,92,99,67,69,387
28,39,102,92,87,94,442
29,29,90,91,82,81,402
51,78,186,188,161,168,832
17,36,38,42,33,16,182
18,26,58,57,54,55,268
52,68,171,168,148,162,769
27,48,110,105,85,95,470
28,33,88,96,97,114,456
52,74,183,182,161,167,819
33,58,139,156,142,136,664
17,31,34,31,32,21,166
19,30,68,67,61,70,315
11,21,23,29,30,19,133
14,26,28,27,22,15,132
44,59,147,155,145,144,694
43,61,155,157,144,144,704
49,65,175,180,162,167,798
50,66,164,173,166,161,780
16,30,28,29,31,19,153
30,40,108,103,78,88,447
27,24,88,93,76,82,390
27,38,96,101,87,86,435
45,64,166,186,160,158,779
3,12,18,23,19,10,85
19,22,73,80,75,72,341
8,19,17,24,21,13,102
41,53,148,145,124,130,641
23,34,80,82,81,84,384
16,28,57,70,74,63,308
14,29,78,76,65,80,342
23,36,85,86,72,72,374
9,7,7,7,9,9,48
14,34,33,27,22,9,139
12,26,35,30,31,18,152
28,35,70,85,79,53,350
16,23,70,76,70,68,323
24,27,76,80,85,87,379
37,55,150,167,129,116,654
12,28,28,29,23,11,131
22,27,70,74,73,76,342
14,20,56,61,57,57,265
22,30,76,70,62,74,334
48,73,188,196,161,172,838
38,36,103,101,89,85,452
35,37,103,103,105,88,471
47,63,166,175,148,155,754
51,71,177,189,175,165,828
56,70,188,193,167,151,825
30,36,85,88,81,89,409
11,11,48,57,52,46,225
34,49,110,102,94,97,486
22,33,73,76,70,75,349
40,50,119,108,102,108,527
19,31,90,97,79,83,399
15,26,29,36,25,10,141
41,62,147,145,132,144,671
32,52,149,151,130,139,653
27,31,77,71,64,74,344
48,65,155,165,160,149,742
14,22,20,32,24,10,122
14,27,22,31,26,8,128
12,26,28,37,27,9,139
32,57,159,158,132,138,676
15,24,59,64,57,62,281
32,34,104,100,91,90,451
29,34,71,80,82,60,356
38,50,129,141,120,125,603
34,48,109,118,100,88,497
48,61,152,159,139,134,693
54,82,193,202,190,165,886
20,38,97,96,63,70,384
11,28,24,20,19,13,115
2,2,17,22,18,13,74
30,45,108,108,95,94,480
46,65,170,177,158,159,775
29,46,110,111,89,81,466
53,78,193,189,166,169,848
25,33,89,98,80,80,405
28,38,101,98,93,82,440
43,56,165,169,147,152,732
9,17,42,41,38,40,187
12,24,22,21,20,15,114
15,30,30,29,27,19,150
33,53,119,111,98,102,516
12,28,27,29,24,10,130
45,59,162,168,158,157,749
25,31,76,81,73,77,363
18,33,32,32,31,17,163
34,48,109,102,94,97,484
12,27,27,27,21,21,135
23,29,85,80,64,97,378
19,28,79,89,92,109,416
31,39,88,89,74,74,395
39,61,159,179,169,165,772
21,23,62,65,68,65,304
